,city,year,weekofyear,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,reanalysis_air_temp_c,reanalysis_avg_temp_c,reanalysis_dew_point_temp_c,reanalysis_max_air_temp_c,reanalysis_min_air_temp_c,reanalysis_tdtr_c,bucket_ne,bucket_nw,bucket_sw,bucket_se,station_avg_temp_1_c,station_avg_temp_2_c,station_avg_temp_3_c,station_avg_temp_4_c,station_precip_1_mm,station_precip_2_mm,station_precip_3_mm,station_precip_4_mm,reanalysis_sat_precip_amt_1_mm,reanalysis_sat_precip_amt_2_mm,reanalysis_sat_precip_amt_3_mm,reanalysis_sat_precip_amt_4_mm,d_station_avg_temp_1_c,d_station_avg_temp_2_c,d_station_avg_temp_3_c,d_station_avg_temp_4_c,d_station_precip_1_mm,d_station_precip_2_mm,d_station_precip_3_mm,d_station_precip_4_mm,d_reanalysis_sat_precip_amt_1_mm,d_reanalysis_sat_precip_amt_2_mm,d_reanalysis_sat_precip_amt_3_mm,d_reanalysis_sat_precip_amt_4_mm
278,iq,2012,6,2012-02-12,0.1666714,0.2257429,0.2215,0.2202714,245.1,97.16857,25.76,18.3,26.85,8.975,32.4,22.0,39.0,24.020014,25.078577,23.474298,32.85,21.749994,-267.77856,2.0,2.0,2.0,2.0,26.85,27.15,27.15,27.033333,39.0,23.0,23.0,51.1,25.76,56.99,56.99,69.24,0.0,0.29999924,0.29999924,0.18333244,0.0,-16.0,-16.0,12.1,0.0,31.230001,31.230001,43.479996
279,sj,2012,7,2012-02-19,0.2187857,0.2505143,0.2702143,0.3822,75.9,94.95143,135.04,17.55857,27.0,8.7,33.4,21.7,94.5,23.74856,25.192865,22.777155,33.950005,19.950006,-264.83572,2.0,2.0,2.0,2.0,27.0,26.85,26.85,27.15,94.5,39.0,39.0,23.0,135.04,25.76,25.76,56.99,0.0,-0.14999962,-0.14999962,0.14999962,0.0,-55.5,-55.5,-71.5,0.0,-109.27999,-109.27999,-78.04999
280,iq,2012,7,2012-02-19,0.2187857,0.2505143,0.2702143,0.3822,75.9,94.95143,135.04,17.55857,27.0,8.7,33.4,21.7,94.5,23.74856,25.192865,22.777155,33.950005,19.950006,-264.83572,2.0,2.0,2.0,2.0,27.0,26.85,26.85,27.15,94.5,39.0,39.0,23.0,135.04,25.76,25.76,56.99,0.0,-0.14999962,-0.14999962,0.14999962,0.0,-55.5,-55.5,-71.5,0.0,-109.27999,-109.27999,-78.04999
281,sj,2012,8,2012-02-26,0.1739,0.1503429,0.1659429,0.1458,62.8,86.16572,96.59,16.837143,28.066668,11.2,34.9,21.7,43.2,24.948572,26.300013,22.027155,33.749992,19.950006,-263.10715,2.0,2.0,2.0,2.0,28.066668,27.0,27.0,26.85,43.2,94.5,94.5,39.0,96.59,135.04,135.04,25.76,0.0,-1.0666676,-1.0666676,-1.2166672,0.0,51.3,51.3,-4.2,0.0,38.449997,38.449997,-70.829994
282,iq,2012,8,2012-02-26,0.1739,0.1503429,0.1659429,0.1458,62.8,86.16572,96.59,16.837143,28.066668,11.2,34.9,21.7,43.2,24.948572,26.300013,22.027155,33.749992,19.950006,-263.10715,2.0,2.0,2.0,2.0,28.066668,27.0,27.0,26.85,43.2,94.5,94.5,39.0,96.59,135.04,135.04,25.76,0.0,-1.0666676,-1.0666676,-1.2166672,0.0,51.3,51.3,-4.2,0.0,38.449997,38.449997,-70.829994
283,sj,2012,9,2012-03-04,0.2898571,0.2981571,0.2441429,0.2734143,50.3,94.08,121.79,16.965714,26.6,9.3,32.2,20.4,138.1,23.364283,24.464289,22.217157,30.35,18.749994,-265.55,2.0,2.0,2.0,2.0,26.6,28.066668,28.066668,27.0,138.1,43.2,43.2,94.5,121.79,96.59,96.59,135.04,0.0,1.4666672,1.4666672,0.39999962,0.0,-94.9,-94.9,-43.6,0.0,-25.200005,-25.200005,13.249992
284,iq,2012,9,2012-03-04,0.2898571,0.2981571,0.2441429,0.2734143,50.3,94.08,121.79,16.965714,26.6,9.3,32.2,20.4,138.1,23.364283,24.464289,22.217157,30.35,18.749994,-265.55,2.0,2.0,2.0,2.0,26.6,28.066668,28.066668,27.0,138.1,43.2,43.2,94.5,121.79,96.59,96.59,135.04,0.0,1.4666672,1.4666672,0.39999962,0.0,-94.9,-94.9,-43.6,0.0,-25.200005,-25.200005,13.249992
285,sj,2012,10,2012-03-11,0.2039286,0.2261286,0.2998429,0.1779857,118.2,95.76857,144.65,17.805714,26.75,9.75,32.6,21.7,87.9,23.888575,24.857141,23.04571,31.950006,20.550013,-266.3643,2.0,2.0,2.0,2.0,26.75,26.6,26.6,28.066668,87.9,138.1,138.1,43.2,144.65,121.79,121.79,96.59,0.0,-0.14999962,-0.14999962,1.3166676,0.0,50.2,50.2,-44.7,0.0,-22.859993,-22.859993,-48.059998
286,iq,2012,10,2012-03-11,0.2039286,0.2261286,0.2998429,0.1779857,118.2,95.76857,144.65,17.805714,26.75,9.75,32.6,21.7,87.9,23.888575,24.857141,23.04571,31.950006,20.550013,-266.3643,2.0,2.0,2.0,2.0,26.75,26.6,26.6,28.066668,87.9,138.1,138.1,43.2,144.65,121.79,121.79,96.59,0.0,-0.14999962,-0.14999962,1.3166676,0.0,50.2,50.2,-44.7,0.0,-22.859993,-22.859993,-48.059998
287,sj,2012,11,2012-03-18,0.1607,0.2274,0.2210571,0.2001571,79.2,95.78429,79.25,17.108572,26.975,9.5,32.2,21.8,65.0,23.202845,24.399988,22.384272,32.85,18.950006,-266.1357,2.0,2.0,2.0,2.0,26.975,26.75,26.75,26.6,65.0,87.9,87.9,138.1,79.25,144.65,144.65,121.79,0.0,-0.22500038,-0.22500038,-0.375,0.0,22.9,22.9,73.1,0.0,65.399994,65.399994,42.54
288,iq,2012,11,2012-03-18,0.1607,0.2274,0.2210571,0.2001571,79.2,95.78429,79.25,17.108572,26.975,9.5,32.2,21.8,65.0,23.202845,24.399988,22.384272,32.85,18.950006,-266.1357,2.0,2.0,2.0,2.0,26.975,26.75,26.75,26.6,65.0,87.9,87.9,138.1,79.25,144.65,144.65,121.79,0.0,-0.22500038,-0.22500038,-0.375,0.0,22.9,22.9,73.1,0.0,65.399994,65.399994,42.54
289,sj,2012,12,2012-03-25,0.2969286,0.2631714,0.2453,0.2680143,124.1,91.33857,68.24,16.884285,27.2,10.675,34.0,20.8,49.2,23.928583,24.7857,22.16714,33.55001,18.35,-263.65,2.0,2.0,2.0,2.0,27.2,26.975,26.975,26.75,49.2,65.0,65.0,87.9,68.24,79.25,79.25,144.65,0.0,-0.22500038,-0.22500038,-0.45000076,0.0,15.8,15.8,38.7,0.0,11.010002,11.010002,76.409996
290,iq,2012,12,2012-03-25,0.2969286,0.2631714,0.2453,0.2680143,124.1,91.33857,68.24,16.884285,27.2,10.675,34.0,20.8,49.2,23.928583,24.7857,22.16714,33.55001,18.35,-263.65,2.0,2.0,2.0,2.0,27.2,26.975,26.975,26.75,49.2,65.0,65.0,87.9,68.24,79.25,79.25,144.65,0.0,-0.22500038,-0.22500038,-0.45000076,0.0,15.8,15.8,38.7,0.0,11.010002,11.010002,76.409996
291,sj,2012,13,2012-04-01,0.2567143,0.2064833,0.2472429,0.2021,59.9,91.542854,149.88,18.145714,27.8,9.85,33.8,20.8,39.9,25.1,26.050013,23.320002,32.249992,20.35,-264.4643,2.0,2.0,2.0,2.0,27.8,27.2,27.2,26.975,39.9,49.2,49.2,65.0,149.88,68.24,68.24,79.25,0.0,-0.5999985,-0.5999985,-0.82499886,0.0,9.3,9.3,25.1,0.0,-81.64001,-81.64001,-70.630005
292,iq,2012,13,2012-04-01,0.2567143,0.2064833,0.2472429,0.2021,59.9,91.542854,149.88,18.145714,27.8,9.85,33.8,20.8,39.9,25.1,26.050013,23.320002,32.249992,20.35,-264.4643,2.0,2.0,2.0,2.0,27.8,27.2,27.2,26.975,39.9,49.2,49.2,65.0,149.88,68.24,68.24,79.25,0.0,-0.5999985,-0.5999985,-0.82499886,0.0,9.3,9.3,25.1,0.0,-81.64001,-81.64001,-70.630005
293,sj,2012,14,2012-04-08,0.2305714,0.21118,0.1904143,0.2078286,139.1,97.89286,102.08,17.425714,27.85,9.75,33.4,21.7,68.1,23.09286,23.999994,22.697138,31.35,18.749994,-267.3643,2.0,2.0,2.0,2.0,27.85,27.8,27.8,27.2,68.1,39.9,39.9,49.2,102.08,149.88,149.88,68.24,0.0,-0.050001144,-0.050001144,-0.6499996,0.0,-28.2,-28.2,-18.9,0.0,47.800003,47.800003,-33.840004
294,iq,2012,14,2012-04-08,0.2305714,0.21118,0.1904143,0.2078286,139.1,97.89286,102.08,17.425714,27.85,9.75,33.4,21.7,68.1,23.09286,23.999994,22.697138,31.35,18.749994,-267.3643,2.0,2.0,2.0,2.0,27.85,27.8,27.8,27.2,68.1,39.9,39.9,49.2,102.08,149.88,149.88,68.24,0.0,-0.050001144,-0.050001144,-0.6499996,0.0,-28.2,-28.2,-18.9,0.0,47.800003,47.800003,-33.840004
295,sj,2012,15,2012-04-15,0.1417571,0.1708857,0.1451571,0.2036429,109.5,95.365715,84.86,18.42,28.6,10.3,34.0,23.1,34.6,24.480005,26.149988,23.55572,33.450005,20.149988,-264.20715,2.0,2.0,2.0,2.0,28.6,27.85,27.85,27.8,34.6,68.1,68.1,39.9,84.86,102.08,102.08,149.88,0.0,-0.75,-0.75,-0.80000114,0.0,33.5,33.5,5.3,0.0,17.220001,17.220001,65.020004
296,iq,2012,15,2012-04-15,0.1417571,0.1708857,0.1451571,0.2036429,109.5,95.365715,84.86,18.42,28.6,10.3,34.0,23.1,34.6,24.480005,26.149988,23.55572,33.450005,20.149988,-264.20715,2.0,2.0,2.0,2.0,28.6,27.85,27.85,27.8,34.6,68.1,68.1,39.9,84.86,102.08,102.08,149.88,0.0,-0.75,-0.75,-0.80000114,0.0,33.5,33.5,5.3,0.0,17.220001,17.220001,65.020004
297,sj,2012,16,2012-04-22,0.2780286,0.3235143,0.2937571,0.3791286,125.8,95.76,85.81,18.525715,27.55,9.75,33.1,22.7,212.0,24.550013,25.578577,23.705713,31.749994,20.550013,-265.92142,2.0,2.0,2.0,2.0,27.55,28.6,28.6,27.85,212.0,34.6,34.6,68.1,85.81,84.86,84.86,102.08,0.0,1.0500011,1.0500011,0.30000114,0.0,-177.4,-177.4,-143.9,0.0,-0.94999695,-0.94999695,16.270004
298,iq,2012,16,2012-04-22,0.2780286,0.3235143,0.2937571,0.3791286,125.8,95.76,85.81,18.525715,27.55,9.75,33.1,22.7,212.0,24.550013,25.578577,23.705713,31.749994,20.550013,-265.92142,2.0,2.0,2.0,2.0,27.55,28.6,28.6,27.85,212.0,34.6,34.6,68.1,85.81,84.86,84.86,102.08,0.0,1.0500011,1.0500011,0.30000114,0.0,-177.4,-177.4,-143.9,0.0,-0.94999695,-0.94999695,16.270004
299,sj,2012,17,2012-04-29,0.3716571,0.3788857,0.4530429,0.4126143,92.2,93.59571,49.66,17.877142,27.82,9.1,32.8,22.2,7.9,24.455713,25.442865,23.118586,33.950005,19.050013,-265.10715,2.0,2.0,3.0,3.0,27.82,27.55,27.55,28.6,7.9,212.0,212.0,34.6,49.66,85.81,85.81,84.86,0.0,-0.27000046,-0.27000046,0.7800007,0.0,204.1,204.1,26.7,0.0,36.149998,36.149998,35.2
300,iq,2012,17,2012-04-29,0.3716571,0.3788857,0.4530429,0.4126143,92.2,93.59571,49.66,17.877142,27.82,9.1,32.8,22.2,7.9,24.455713,25.442865,23.118586,33.950005,19.050013,-265.10715,2.0,2.0,3.0,3.0,27.82,27.55,27.55,28.6,7.9,212.0,212.0,34.6,49.66,85.81,85.81,84.86,0.0,-0.27000046,-0.27000046,0.7800007,0.0,204.1,204.1,26.7,0.0,36.149998,36.149998,35.2
301,sj,2012,18,2012-05-06,0.2117857,0.1863286,0.1939571,0.2609,56.6,95.93,61.7,17.882856,27.566668,10.766666,33.4,21.8,67.9,23.878565,25.499994,23.091425,34.35,20.249994,-264.27856,2.0,2.0,2.0,2.0,27.566668,27.82,27.82,27.55,67.9,7.9,7.9,212.0,61.7,49.66,49.66,85.81,0.0,0.25333214,0.25333214,-0.01666832,0.0,-60.0,-60.0,144.1,0.0,-12.040001,-12.040001,24.109997
302,iq,2012,18,2012-05-06,0.2117857,0.1863286,0.1939571,0.2609,56.6,95.93,61.7,17.882856,27.566668,10.766666,33.4,21.8,67.9,23.878565,25.499994,23.091425,34.35,20.249994,-264.27856,2.0,2.0,2.0,2.0,27.566668,27.82,27.82,27.55,67.9,7.9,7.9,212.0,61.7,49.66,49.66,85.81,0.0,0.25333214,0.25333214,-0.01666832,0.0,-60.0,-60.0,144.1,0.0,-12.040001,-12.040001,24.109997
303,sj,2012,19,2012-05-13,0.3063,0.2805571,0.2832857,0.3039857,39.92,93.51714,50.85,16.391428,26.85,9.75,33.2,19.4,9.1,22.92428,23.9143,21.678583,30.85,16.649988,-264.99286,2.0,2.0,2.0,2.0,26.85,27.566668,27.566668,27.82,9.1,67.9,67.9,7.9,50.85,61.7,61.7,49.66,0.0,0.7166672,0.7166672,0.9699993,0.0,58.8,58.8,-1.2,0.0,10.850002,10.850002,-1.1899986
304,iq,2012,19,2012-05-13,0.3063,0.2805571,0.2832857,0.3039857,39.92,93.51714,50.85,16.391428,26.85,9.75,33.2,19.4,9.1,22.92428,23.9143,21.678583,30.85,16.649988,-264.99286,2.0,2.0,2.0,2.0,26.85,27.566668,27.566668,27.82,9.1,67.9,67.9,7.9,50.85,61.7,61.7,49.66,0.0,0.7166672,0.7166672,0.9699993,0.0,58.8,58.8,-1.2,0.0,10.850002,10.850002,-1.1899986
305,sj,2012,20,2012-05-20,0.3813333,0.3767833,0.3292333,0.4714667,57.8,94.174286,80.29,17.814285,27.1,9.1,32.2,22.2,48.0,24.224298,24.950006,23.06573,31.149988,18.050013,-264.72144,2.0,2.0,3.0,2.0,27.1,26.85,26.85,27.566668,48.0,9.1,9.1,67.9,80.29,50.85,50.85,61.7,0.0,-0.25,-0.25,0.46666718,0.0,-38.9,-38.9,19.9,0.0,-29.440002,-29.440002,-18.59
306,iq,2012,20,2012-05-20,0.3813333,0.3767833,0.3292333,0.4714667,57.8,94.174286,80.29,17.814285,27.1,9.1,32.2,22.2,48.0,24.224298,24.950006,23.06573,31.149988,18.050013,-264.72144,2.0,2.0,3.0,2.0,27.1,26.85,26.85,27.566668,48.0,9.1,9.1,67.9,80.29,50.85,50.85,61.7,0.0,-0.25,-0.25,0.46666718,0.0,-38.9,-38.9,19.9,0.0,-29.440002,-29.440002,-18.59
307,sj,2012,21,2012-05-27,0.1982857,0.2052571,0.2014286,0.1702143,42.7,93.19857,39.78,16.295713,27.4,9.85,33.0,21.8,21.1,23.040003,24.450006,21.659998,32.149986,18.35,-264.20715,2.0,2.0,2.0,2.0,27.4,27.1,27.1,26.85,21.1,48.0,48.0,9.1,39.78,80.29,80.29,50.85,0.0,-0.29999924,-0.29999924,-0.54999924,0.0,26.9,26.9,-12.0,0.0,40.510002,40.510002,11.07
308,iq,2012,21,2012-05-27,0.1982857,0.2052571,0.2014286,0.1702143,42.7,93.19857,39.78,16.295713,27.4,9.85,33.0,21.8,21.1,23.040003,24.450006,21.659998,32.149986,18.35,-264.20715,2.0,2.0,2.0,2.0,27.4,27.1,27.1,26.85,21.1,48.0,48.0,9.1,39.78,80.29,80.29,50.85,0.0,-0.29999924,-0.29999924,-0.54999924,0.0,26.9,26.9,-12.0,0.0,40.510002,40.510002,11.07
309,sj,2012,22,2012-06-03,0.2482143,0.2148714,0.2555857,0.2077857,16.5,87.76,26.31,16.22,27.18,9.06,33.1,22.2,68.2,24.107141,25.428583,21.51858,34.950005,18.149988,-261.99286,2.0,2.0,2.0,2.0,27.18,27.4,27.4,27.1,68.2,21.1,21.1,48.0,26.31,39.78,39.78,80.29,0.0,0.21999931,0.21999931,-0.07999992,0.0,-47.1,-47.1,-20.2,0.0,13.469999,13.469999,53.980003
310,iq,2012,22,2012-06-03,0.2482143,0.2148714,0.2555857,0.2077857,16.5,87.76,26.31,16.22,27.18,9.06,33.1,22.2,68.2,24.107141,25.428583,21.51858,34.950005,18.149988,-261.99286,2.0,2.0,2.0,2.0,27.18,27.4,27.4,27.1,68.2,21.1,21.1,48.0,26.31,39.78,39.78,80.29,0.0,0.21999931,0.21999931,-0.07999992,0.0,-47.1,-47.1,-20.2,0.0,13.469999,13.469999,53.980003
311,sj,2012,23,2012-06-10,0.1959714,0.2414286,0.1822857,0.1427714,35.4,88.538574,14.46,16.717142,27.15,10.075,32.4,21.3,12.8,24.375727,25.84286,22.05572,32.85,18.249994,-263.22144,2.0,2.0,2.0,2.0,27.15,27.18,27.18,27.4,12.8,68.2,68.2,21.1,14.46,26.31,26.31,39.78,0.0,0.030000687,0.030000687,0.25,0.0,55.4,55.4,8.3,0.0,11.849999,11.849999,25.32
312,iq,2012,23,2012-06-10,0.1959714,0.2414286,0.1822857,0.1427714,35.4,88.538574,14.46,16.717142,27.15,10.075,32.4,21.3,12.8,24.375727,25.84286,22.05572,32.85,18.249994,-263.22144,2.0,2.0,2.0,2.0,27.15,27.18,27.18,27.4,12.8,68.2,68.2,21.1,14.46,26.31,26.31,39.78,0.0,0.030000687,0.030000687,0.25,0.0,55.4,55.4,8.3,0.0,11.849999,11.849999,25.32
313,sj,2012,24,2012-06-17,0.16515,0.1638667,0.2271333,0.1948667,39.0,90.62857,55.98,15.877143,24.84,9.18,34.2,17.8,66.6,23.06286,23.950006,21.178583,31.749994,15.149988,-263.09286,2.0,2.0,2.0,2.0,24.84,27.15,27.15,27.18,66.6,12.8,12.8,68.2,55.98,14.46,14.46,26.31,0.0,2.3099995,2.3099995,2.3400002,0.0,-53.8,-53.8,1.6,0.0,-41.52,-41.52,-29.67
314,iq,2012,24,2012-06-17,0.16515,0.1638667,0.2271333,0.1948667,39.0,90.62857,55.98,15.877143,24.84,9.18,34.2,17.8,66.6,23.06286,23.950006,21.178583,31.749994,15.149988,-263.09286,2.0,2.0,2.0,2.0,24.84,27.15,27.15,27.18,66.6,12.8,12.8,68.2,55.98,14.46,14.46,26.31,0.0,2.3099995,2.3099995,2.3400002,0.0,-53.8,-53.8,1.6,0.0,-41.52,-41.52,-29.67
315,sj,2012,25,2012-06-24,0.3135571,0.3152857,0.3249714,0.3508857,25.5,90.75,33.63,16.694286,27.25,11.6,34.4,20.3,3.8,23.899988,25.59286,22.022852,33.649986,17.85,-260.80713,2.0,2.0,2.0,2.0,27.25,24.84,24.84,27.15,3.8,66.6,66.6,12.8,33.63,55.98,55.98,14.46,0.0,-2.4099998,-2.4099998,-0.10000038,0.0,62.8,62.8,9.0,0.0,22.349998,22.349998,-19.170002
316,iq,2012,25,2012-06-24,0.3135571,0.3152857,0.3249714,0.3508857,25.5,90.75,33.63,16.694286,27.25,11.6,34.4,20.3,3.8,23.899988,25.59286,22.022852,33.649986,17.85,-260.80713,2.0,2.0,2.0,2.0,27.25,24.84,24.84,27.15,3.8,66.6,66.6,12.8,33.63,55.98,55.98,14.46,0.0,-2.4099998,-2.4099998,-0.10000038,0.0,62.8,62.8,9.0,0.0,22.349998,22.349998,-19.170002
317,sj,2012,26,2012-07-01,0.2218857,0.1698857,0.2181286,0.1972,181.0,88.55143,89.4,16.464285,26.983334,11.616667,33.8,19.8,37.0,24.297144,25.499994,21.82287,34.85,18.749994,-261.87857,2.0,2.0,2.0,2.0,26.983334,27.25,27.25,24.84,37.0,3.8,3.8,66.6,89.4,33.63,33.63,55.98,0.0,0.2666664,0.2666664,-2.1433334,0.0,-33.2,-33.2,29.6,0.0,-55.77,-55.77,-33.420002
318,iq,2012,26,2012-07-01,0.2218857,0.1698857,0.2181286,0.1972,181.0,88.55143,89.4,16.464285,26.983334,11.616667,33.8,19.8,37.0,24.297144,25.499994,21.82287,34.85,18.749994,-261.87857,2.0,2.0,2.0,2.0,26.983334,27.25,27.25,24.84,37.0,3.8,3.8,66.6,89.4,33.63,33.63,55.98,0.0,0.2666664,0.2666664,-2.1433334,0.0,-33.2,-33.2,29.6,0.0,-55.77,-55.77,-33.420002
319,sj,2012,27,2012-07-08,0.2701,0.2655714,0.2868286,0.1659571,36.2,93.66857,19.02,16.02,25.85,10.525,31.8,20.0,17.0,22.598566,24.335718,21.361414,30.649988,17.649988,-263.4357,2.0,2.0,2.0,2.0,25.85,26.983334,26.983334,27.25,17.0,37.0,37.0,3.8,19.02,89.4,89.4,33.63,0.0,1.1333332,1.1333332,1.3999996,0.0,20.0,20.0,-13.2,0.0,70.380005,70.380005,14.610001
320,iq,2012,27,2012-07-08,0.2701,0.2655714,0.2868286,0.1659571,36.2,93.66857,19.02,16.02,25.85,10.525,31.8,20.0,17.0,22.598566,24.335718,21.361414,30.649988,17.649988,-263.4357,2.0,2.0,2.0,2.0,25.85,26.983334,26.983334,27.25,17.0,37.0,37.0,3.8,19.02,89.4,89.4,33.63,0.0,1.1333332,1.1333332,1.3999996,0.0,20.0,20.0,-13.2,0.0,70.380005,70.380005,14.610001
321,sj,2012,28,2012-07-15,0.1930429,0.2625,0.1430571,0.2026857,64.1,86.65714,87.2,15.642858,26.0,11.142858,32.0,19.8,13.9,23.784296,24.450006,20.954279,32.950005,17.450006,-263.69287,2.0,2.0,2.0,2.0,26.0,25.85,25.85,26.983334,13.9,17.0,17.0,37.0,87.2,19.02,19.02,89.4,0.0,-0.14999962,-0.14999962,0.9833336,0.0,3.1,3.1,23.1,0.0,-68.17999,-68.17999,2.2000046
322,iq,2012,28,2012-07-15,0.1930429,0.2625,0.1430571,0.2026857,64.1,86.65714,87.2,15.642858,26.0,11.142858,32.0,19.8,13.9,23.784296,24.450006,20.954279,32.950005,17.450006,-263.69287,2.0,2.0,2.0,2.0,26.0,25.85,25.85,26.983334,13.9,17.0,17.0,37.0,87.2,19.02,19.02,89.4,0.0,-0.14999962,-0.14999962,0.9833336,0.0,3.1,3.1,23.1,0.0,-68.17999,-68.17999,2.2000046
323,sj,2012,29,2012-07-22,0.2303143,0.3333571,0.1943143,0.2443,147.8,87.73286,51.46,16.488571,26.0,9.425,31.4,19.5,22.1,24.35,26.235712,21.740015,33.55001,18.85,-263.09286,2.0,2.0,2.0,2.0,26.0,26.0,26.0,25.85,22.1,13.9,13.9,17.0,51.46,87.2,87.2,19.02,0.0,0.0,0.0,-0.14999962,0.0,-8.2,-8.2,-5.1,0.0,35.739998,35.739998,-32.44
324,iq,2012,29,2012-07-22,0.2303143,0.3333571,0.1943143,0.2443,147.8,87.73286,51.46,16.488571,26.0,9.425,31.4,19.5,22.1,24.35,26.235712,21.740015,33.55001,18.85,-263.09286,2.0,2.0,2.0,2.0,26.0,26.0,26.0,25.85,22.1,13.9,13.9,17.0,51.46,87.2,87.2,19.02,0.0,0.0,0.0,-0.14999962,0.0,-8.2,-8.2,-5.1,0.0,35.739998,35.739998,-32.44
325,sj,2012,30,2012-07-29,0.3980571,0.4044857,0.3445,0.4733,15.5,81.10286,35.72,13.737143,25.1,11.766666,31.5,17.3,9.1,22.704279,23.1643,18.804285,30.950006,13.050013,-262.77856,2.0,3.0,3.0,2.0,25.1,26.0,26.0,26.0,9.1,22.1,22.1,13.9,35.72,51.46,51.46,87.2,0.0,0.8999996,0.8999996,0.8999996,0.0,13.0,13.0,4.8,0.0,15.739998,15.739998,51.479996
326,iq,2012,30,2012-07-29,0.3980571,0.4044857,0.3445,0.4733,15.5,81.10286,35.72,13.737143,25.1,11.766666,31.5,17.3,9.1,22.704279,23.1643,18.804285,30.950006,13.050013,-262.77856,2.0,3.0,3.0,2.0,25.1,26.0,26.0,26.0,9.1,22.1,22.1,13.9,35.72,51.46,51.46,87.2,0.0,0.8999996,0.8999996,0.8999996,0.0,13.0,13.0,4.8,0.0,15.739998,15.739998,51.479996
327,sj,2012,31,2012-08-05,0.2616857,0.2797286,0.1777143,0.2920857,16.3,87.39,37.23,15.278571,26.5,12.2,33.8,20.3,1.0,23.182856,24.607141,20.6,33.749992,17.950006,-263.0643,2.0,2.0,2.0,2.0,26.5,25.1,25.1,26.0,1.0,9.1,9.1,22.1,37.23,35.72,35.72,51.46,0.0,-1.3999996,-1.3999996,-0.5,0.0,8.1,8.1,21.1,0.0,-1.5099983,-1.5099983,14.23
328,iq,2012,31,2012-08-05,0.2616857,0.2797286,0.1777143,0.2920857,16.3,87.39,37.23,15.278571,26.5,12.2,33.8,20.3,1.0,23.182856,24.607141,20.6,33.749992,17.950006,-263.0643,2.0,2.0,2.0,2.0,26.5,25.1,25.1,26.0,1.0,9.1,9.1,22.1,37.23,35.72,35.72,51.46,0.0,-1.3999996,-1.3999996,-0.5,0.0,8.1,8.1,21.1,0.0,-1.5099983,-1.5099983,14.23
329,sj,2012,32,2012-08-12,0.2895,0.3001714,0.2397429,0.3087714,8.9,77.64286,16.38,14.56,27.0,13.4,34.2,18.3,50.1,24.507135,25.678583,19.770014,34.749992,16.149988,-260.0357,2.0,2.0,2.0,2.0,27.0,26.5,26.5,25.1,50.1,1.0,1.0,9.1,16.38,37.23,37.23,35.72,0.0,-0.5,-0.5,-1.8999996,0.0,-49.1,-49.1,-41.0,0.0,20.85,20.85,19.340002
330,iq,2012,32,2012-08-12,0.2895,0.3001714,0.2397429,0.3087714,8.9,77.64286,16.38,14.56,27.0,13.4,34.2,18.3,50.1,24.507135,25.678583,19.770014,34.749992,16.149988,-260.0357,2.0,2.0,2.0,2.0,27.0,26.5,26.5,25.1,50.1,1.0,1.0,9.1,16.38,37.23,37.23,35.72,0.0,-0.5,-0.5,-1.8999996,0.0,-49.1,-49.1,-41.0,0.0,20.85,20.85,19.340002
331,sj,2012,33,2012-08-19,0.1875667,0.1556714,0.1806,0.2584,29.5,76.564285,12.93,14.45,27.5,13.2,34.6,18.4,0.0,24.838587,26.314295,19.505701,35.149986,15.249994,-260.1357,2.0,2.0,2.0,2.0,27.5,27.0,27.0,26.5,0.0,50.1,50.1,1.0,12.93,16.38,16.38,37.23,0.0,-0.5,-0.5,-1.0,0.0,50.1,50.1,1.0,0.0,3.4499989,3.4499989,24.3
332,iq,2012,33,2012-08-19,0.1875667,0.1556714,0.1806,0.2584,29.5,76.564285,12.93,14.45,27.5,13.2,34.6,18.4,0.0,24.838587,26.314295,19.505701,35.149986,15.249994,-260.1357,2.0,2.0,2.0,2.0,27.5,27.0,27.0,26.5,0.0,50.1,50.1,1.0,12.93,16.38,16.38,37.23,0.0,-0.5,-0.5,-1.0,0.0,50.1,50.1,1.0,0.0,3.4499989,3.4499989,24.3
333,sj,2012,34,2012-08-26,0.3844667,0.4623714,0.4074143,0.5290429,102.9,89.847145,37.47,16.562857,26.275,11.4,34.2,19.4,41.9,24.068567,25.35,21.88,36.05001,17.749994,-262.8643,2.0,3.0,3.0,3.0,26.275,27.5,27.5,27.0,41.9,0.0,0.0,50.1,37.47,12.93,12.93,16.38,0.0,1.2250004,1.2250004,0.7250004,0.0,-41.9,-41.9,8.2,0.0,-24.54,-24.54,-21.090002
334,iq,2012,34,2012-08-26,0.3844667,0.4623714,0.4074143,0.5290429,102.9,89.847145,37.47,16.562857,26.275,11.4,34.2,19.4,41.9,24.068567,25.35,21.88,36.05001,17.749994,-262.8643,2.0,3.0,3.0,3.0,26.275,27.5,27.5,27.0,41.9,0.0,0.0,50.1,37.47,12.93,12.93,16.38,0.0,1.2250004,1.2250004,0.7250004,0.0,-41.9,-41.9,8.2,0.0,-24.54,-24.54,-21.090002
